Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,playoffs,season,playoffs_
,League Average,26.8,,,41,41,0.0,0.0,0.0,0.0020346297576720918,0.0022576001779548954,95.8,0.276,0.285,0.541,0.502,13.2,23.8,0.209,0.502,13.2,76.2,0.209,,732555.0,no playoffs,2016,no playoffs
1.0,Golden State Warriors*,26.6,67.0,15.0,65,17,10.1,-0.09,10.01,1.600414065966143,-1.58600898670093,98.3,0.239,0.311,0.5710000000000001,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,Oracle Arena,803436.0,Finals,2015,Finals
2.0,Los Angeles Clippers*,28.8,56.0,26.0,58,24,6.59,0.22,6.8,1.8151882479789192,-0.05539590993791403,94.7,0.303,0.322,0.565,0.5329999999999999,11.6,22.8,0.215,0.493,13.2,75.7,0.231,STAPLES Center,785892.0,Western Conference Semifinals,2015,Conference Semifinals
3.0,San Antonio Spurs*,29.8,55.0,27.0,58,24,6.2,0.14,6.34,0.7681641106666482,-1.3620168291258563,93.8,0.256,0.26899999999999996,0.555,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,AT&T Center,762855.0,Western Conference First Round,2015,First Round
4.0,Atlanta Hawks*,27.8,60.0,22.0,56,26,5.43,-0.68,4.75,0.8755512016730365,-0.9513645402382194,93.9,0.259,0.321,0.563,0.527,13.5,21.4,0.201,0.49200000000000005,14.9,73.4,0.185,Philips Arena,713909.0,Eastern Conference Finals,2015,Conference Finals
5.0,Portland Trail Blazers*,27.0,51.0,31.0,53,29,4.23,0.18,4.41,0.6876237924118591,-0.7273723826631404,94.2,0.225,0.316,0.544,0.508,12.6,24.2,0.18,0.47600000000000003,11.3,76.2,0.182,Moda Center,798368.0,Western Conference First Round,2015,First Round
6.0,Cleveland Cavaliers*,26.9,53.0,29.0,53,29,4.48,-0.4,4.08,1.4661802022081596,0.24326030016218597,92.3,0.287,0.33399999999999996,0.557,0.52,13.4,26.8,0.21600000000000003,0.502,12.6,74.7,0.177,Quicken Loans Arena,843042.0,Finals,2015,Finals
7.0,Houston Rockets*,27.6,56.0,26.0,50,32,3.44,0.38,3.82,0.3654625193926985,-0.8393684614506772,96.5,0.312,0.392,0.5479999999999999,0.512,15.0,26.8,0.223,0.486,14.6,72.9,0.20800000000000002,Toyota Center,747412.0,Western Conference Finals,2015,Conference Finals
8.0,Memphis Grizzlies*,29.6,55.0,27.0,50,32,3.24,0.38,3.62,0.016454473621942814,-1.28735277660083,92.0,0.276,0.184,0.531,0.489,12.6,24.7,0.214,0.49200000000000005,14.5,75.3,0.183,FedEx Forum,710502.0,Western Conference Semifinals,2015,Conference Semifinals
9.0,Dallas Mavericks*,29.9,50.0,32.0,49,33,2.9,0.46,3.36,1.0366318381826147,0.2805923264247018,95.2,0.262,0.29600000000000004,0.55,0.515,11.9,23.6,0.19699999999999998,0.503,14.7,72.2,0.204,American Airlines Center,827702.0,Western Conference First Round,2015,First Round
10.0,Chicago Bulls*,28.8,50.0,32.0,50,32,3.0,-0.46,2.54,0.49969638315068177,-0.5033802250880667,92.8,0.304,0.26899999999999996,0.536,0.489,12.9,27.0,0.23800000000000002,0.473,11.3,74.4,0.182,United Center,886612.0,Eastern Conference Semifinals,2015,Conference Semifinals
11.0,Oklahoma City Thunder,25.4,45.0,37.0,47,35,2.18,0.28,2.47,0.580236701405471,-0.05539590993791403,95.7,0.284,0.262,0.532,0.49200000000000005,13.1,28.9,0.214,0.489,12.4,75.6,0.213,Chesapeake Energy Arena,746323.0,no playoffs,2015,no playoffs
12.0,Toronto Raptors*,26.1,49.0,33.0,49,33,3.07,-0.62,2.45,1.4393334294565645,0.765908667837365,92.8,0.295,0.302,0.5529999999999999,0.508,12.0,25.6,0.23199999999999998,0.506,13.4,73.3,0.20800000000000002,Air Canada Centre,809824.0,Eastern Conference First Round,2015,First Round
13.0,New Orleans Pelicans*,25.3,45.0,37.0,43,39,0.79,0.34,1.13,0.6876237924118591,0.6165805627873123,91.4,0.263,0.233,0.537,0.501,12.5,27.1,0.198,0.496,11.7,75.1,0.195,Smoothie King Center,683757.0,Western Conference First Round,2015,First Round
14.0,Utah Jazz,23.4,38.0,44.0,42,40,0.22,0.49,0.71,-0.14462616288763938,-0.2793880675129877,90.4,0.297,0.27399999999999997,0.531,0.494,14.6,29.1,0.214,0.491,12.8,76.3,0.19899999999999998,EnergySolutions Arena,772059.0,no playoffs,2015,no playoffs
15.0,Washington Wizards*,28.6,46.0,36.0,43,39,0.72,-0.55,0.17,-0.5204809814099902,-0.9886965665007299,93.7,0.259,0.203,0.534,0.499,14.0,24.9,0.192,0.48100000000000004,12.9,77.3,0.21,Verizon Center,747796.0,Eastern Conference Semifinals,2015,Conference Semifinals
16.0,Milwaukee Bucks*,24.6,41.0,41.0,42,40,0.43,-0.52,-0.09,-0.7889487089259567,-1.28735277660083,94.1,0.258,0.223,0.536,0.499,15.5,25.4,0.195,0.48700000000000004,15.9,73.3,0.221,BMO Harris Bradley Center,593910.0,Eastern Conference First Round,2015,First Round
17.0,Indiana Pacers,28.3,38.0,44.0,42,40,0.28,-0.51,-0.23,-0.5741745269131843,-0.9140325139757035,93.2,0.266,0.255,0.523,0.484,13.1,24.0,0.201,0.478,12.0,77.9,0.217,Bankers Life Fieldhouse,691434.0,no playoffs,2015,no playoffs
18.0,Phoenix Suns,25.7,39.0,43.0,38,44,-0.9,0.52,-0.38,-0.09093261738444532,0.20592827389967547,96.3,0.251,0.29100000000000004,0.537,0.501,13.7,24.5,0.191,0.49700000000000005,14.0,73.5,0.221,US Airways Center,693862.0,no playoffs,2015,no playoffs
19.0,Boston Celtics*,25.0,40.0,42.0,41,41,0.16,-0.56,-0.4,-0.2520132538940237,-0.42871617256304034,95.8,0.233,0.28,0.523,0.489,12.5,24.7,0.17600000000000002,0.494,13.7,75.0,0.20800000000000002,TD Garden,721350.0,Eastern Conference First Round,2015,First Round
20.0,Detroit Pistons,25.9,32.0,50.0,38,44,-1.0,-0.39,-1.39,-0.09093261738444532,0.2805923264247018,92.8,0.261,0.29,0.515,0.48200000000000004,12.3,27.7,0.184,0.502,13.2,75.0,0.192,The Palace of Auburn Hills,625917.0,no playoffs,2015,no playoffs
21.0,Miami Heat,28.5,37.0,45.0,33,49,-2.6,-0.32,-2.92,-0.46678743590679617,0.39258840521223864,90.9,0.306,0.262,0.54,0.5,14.5,23.2,0.22699999999999998,0.505,14.2,73.4,0.213,AmericanAirlines Arena,808223.0,no playoffs,2015,no playoffs
22.0,Denver Nuggets,26.4,30.0,52.0,31,51,-3.55,0.48,-3.07,-0.3057067993972178,0.9525687991499281,96.1,0.278,0.284,0.518,0.479,12.7,26.6,0.204,0.504,13.0,74.7,0.239,Pepsi Center,602707.0,no playoffs,2015,no playoffs
23.0,Sacramento Kings,26.0,29.0,53.0,31,51,-3.71,0.64,-3.07,-0.09093261738444532,1.3258890617750545,95.4,0.363,0.204,0.542,0.49,14.8,26.5,0.276,0.507,11.8,75.2,0.2,Sleep Train Arena,680049.0,no playoffs,2015,no playoffs
24.0,Brooklyn Nets*,28.6,38.0,44.0,33,49,-2.88,-0.25,-3.13,-0.33255357214881287,0.6539125890498281,92.7,0.267,0.24,0.529,0.491,13.0,23.9,0.2,0.506,12.9,73.7,0.185,Barclays Center,698529.0,Eastern Conference First Round,2015,First Round
25.0,Charlotte Hornets,26.0,33.0,49.0,32,50,-3.17,-0.27,-3.44,-1.486964800467472,-0.8020364351881667,93.0,0.26899999999999996,0.226,0.498,0.456,11.2,22.1,0.20199999999999999,0.48700000000000004,12.0,79.3,0.188,Time Warner Cable Arena,704886.0,no playoffs,2015,no playoffs
26.0,Orlando Magic,24.3,25.0,57.0,25,57,-5.72,-0.15,-5.87,-1.0842632091935223,0.765908667837365,93.8,0.23,0.235,0.524,0.494,14.0,23.1,0.168,0.514,13.6,76.0,0.21,Amway Center,688194.0,no playoffs,2015,no playoffs
27.0,Los Angeles Lakers,27.0,21.0,61.0,23,59,-6.84,0.67,-6.17,-0.6010212996647794,1.8485374294502281,94.0,0.276,0.22,0.513,0.473,12.1,25.4,0.204,0.518,12.1,76.3,0.231,STAPLES Center,768244.0,no playoffs,2015,no playoffs
28.0,Minnesota Timberwolves,24.4,16.0,66.0,19,63,-8.79,0.79,-8.0,-0.7352551634227626,2.4458498496504335,94.4,0.309,0.179,0.517,0.46799999999999997,13.7,26.6,0.24,0.537,13.9,71.6,0.187,Target Center,595652.0,no playoffs,2015,no playoffs
29.0,Philadelphia 76ers,23.2,18.0,64.0,18,64,-8.98,-0.07,-9.04,-2.7219163470409162,-0.31672009377550353,95.7,0.28800000000000003,0.319,0.494,0.45899999999999996,16.0,25.5,0.195,0.49700000000000005,15.2,73.0,0.225,Wells Fargo Center,571572.0,no playoffs,2015,no playoffs
30.0,New York Knicks,26.9,17.0,65.0,17,65,-9.32,-0.18,-9.5,-1.5406583459706622,1.6245452718751545,91.2,0.23399999999999999,0.24,0.508,0.47,14.0,24.5,0.18,0.512,13.3,73.1,0.23399999999999999,Madison Square Garden (IV),812292.0,no playoffs,2015,no playoffs
,League Average,26.8,,,41,41,0.0,0.0,0.0,-0.010392299129656125,-0.01806388367540352,93.9,0.273,0.268,0.534,0.496,13.3,25.1,0.205,0.496,13.3,74.9,0.205,,729877.0,no playoffs,2015,no playoffs
1.0,San Antonio Spurs*,28.9,62.0,20.0,61,21,7.72,0.28,8.0,1.170092970709868,-1.4048490241851261,95.0,0.24,0.257,0.5710000000000001,0.537,13.5,22.7,0.188,0.48200000000000004,12.8,76.4,0.184,AT&T Center,755031.0,Finals,2014,Finals
2.0,Los Angeles Clippers*,28.1,57.0,25.0,59,23,6.98,0.3,7.27,1.6565691764702086,-0.610618268870737,95.9,0.353,0.29100000000000004,0.5670000000000001,0.526,12.7,25.0,0.258,0.484,13.8,72.5,0.222,STAPLES Center,787692.0,Western Conference Semifinals,2014,Conference Semifinals
3.0,Oklahoma City Thunder*,26.2,59.0,23.0,58,24,6.34,0.32,6.66,1.170092970709868,-0.9084548021136312,95.4,0.303,0.271,0.5660000000000001,0.52,14.0,26.5,0.244,0.488,13.9,75.6,0.221,Chesapeake Energy Arena,746323.0,Western Conference Finals,2014,Conference Finals
4.0,Golden State Warriors*,26.3,51.0,31.0,54,28,4.8,0.34,5.15,0.25795008490922555,-1.3386631279089305,96.2,0.247,0.29100000000000004,0.55,0.517,13.8,25.1,0.18600000000000003,0.47700000000000004,13.6,76.3,0.22399999999999998,Oracle Arena,803436.0,Western Conference First Round,2014,First Round
5.0,Houston Rockets*,25.4,54.0,28.0,53,29,4.56,0.5,5.06,1.3221167850099749,-0.1142240467992421,96.3,0.386,0.33,0.5710000000000001,0.531,14.6,27.4,0.275,0.489,12.5,74.1,0.193,Toyota Center,743082.0,Western Conference First Round,2014,First Round
6.0,Portland Trail Blazers*,25.8,54.0,28.0,52,30,3.99,0.45,4.44,1.474140599310082,0.24979838271985702,94.9,0.27,0.29,0.5479999999999999,0.504,12.4,28.0,0.22,0.488,11.0,74.7,0.19399999999999998,Moda Center,809612.0,Western Conference Semifinals,2014,Conference Semifinals
7.0,Miami Heat*,30.6,54.0,28.0,54,28,4.76,-0.61,4.15,1.2917120221499552,-0.2796887874897404,91.2,0.3,0.292,0.59,0.5539999999999999,14.6,20.6,0.228,0.511,15.8,73.0,0.212,AmericanAirlines Arena,811036.0,Finals,2014,Finals
8.0,Indiana Pacers*,27.2,56.0,26.0,54,28,4.4,-0.77,3.63,-0.7758118523315041,-2.4307304164662185,92.5,0.29,0.235,0.535,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.19699999999999998,Bankers Life Fieldhouse,717542.0,Eastern Conference Finals,2014,Conference Finals
9.0,Minnesota Timberwolves,26.3,40.0,42.0,48,34,2.67,0.43,3.1,0.6836167649495271,-0.14731699493733988,97.3,0.321,0.245,0.535,0.486,12.2,27.4,0.249,0.518,14.8,74.4,0.177,Target Center,597157.0,no playoffs,2014,no playoffs
10.0,Phoenix Suns,26.2,48.0,34.0,48,34,2.63,0.39,3.02,0.8660453421096538,0.018147745753158438,95.8,0.293,0.3,0.5579999999999999,0.519,14.0,26.4,0.222,0.496,13.9,73.7,0.237,US Airways Center,650739.0,no playoffs,2014,no playoffs
11.0,Dallas Mavericks*,30.6,49.0,33.0,48,34,2.4,0.5,2.91,1.3829263107300187,0.6800067085151517,93.5,0.253,0.27399999999999997,0.564,0.526,12.7,24.6,0.201,0.515,14.8,72.7,0.22899999999999998,American Airlines Center,817982.0,Western Conference First Round,2014,First Round
12.0,Toronto Raptors*,25.6,48.0,34.0,50,32,3.24,-0.69,2.55,0.653212002089503,-0.44515352818023873,91.8,0.306,0.285,0.545,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.237,Air Canada Centre,748339.0,Eastern Conference First Round,2014,First Round
13.0,Memphis Grizzlies*,28.5,50.0,32.0,46,36,1.57,0.61,2.18,-0.1069070694110322,-0.6768041651469373,89.9,0.248,0.171,0.529,0.494,13.1,28.3,0.184,0.49700000000000005,13.8,75.7,0.19899999999999998,FedEx Forum,685458.0,Western Conference First Round,2014,First Round
14.0,Chicago Bulls*,28.6,48.0,34.0,47,35,1.85,-0.66,1.2,-1.262288058091845,-2.0336150388090215,90.2,0.29,0.222,0.518,0.47100000000000003,14.2,27.2,0.226,0.47100000000000003,13.7,75.4,0.18899999999999997,United Center,890370.0,Eastern Conference First Round,2014,First Round
15.0,Washington Wizards*,26.3,44.0,38.0,45,37,1.27,-0.79,0.48,-0.19812135799109556,-0.6768041651469373,93.2,0.248,0.24600000000000002,0.5379999999999999,0.506,13.6,25.2,0.18100000000000002,0.504,15.0,75.7,0.22,Verizon Center,698068.0,Eastern Conference Semifinals,2014,Conference Semifinals
16.0,Atlanta Hawks*,27.5,38.0,44.0,40,42,-0.48,-0.4,-0.88,-0.22852612085111526,-0.08113109866113961,94.6,0.266,0.316,0.5539999999999999,0.515,14.3,21.0,0.20800000000000002,0.51,14.0,74.4,0.196,Philips Arena,587927.0,Eastern Conference First Round,2014,First Round
17.0,Charlotte Bobcats*,25.5,43.0,39.0,40,42,-0.22,-0.67,-0.89,-0.9278356666316111,-0.9415477502517337,92.4,0.297,0.21899999999999997,0.522,0.48100000000000004,11.7,21.9,0.21899999999999997,0.491,12.6,77.6,0.183,Time Warner Cable Arena,636268.0,Eastern Conference First Round,2014,First Round
18.0,Denver Nuggets,26.0,36.0,46.0,35,47,-2.15,0.75,-1.4,-0.19812135799109556,0.5145419678246533,98.1,0.306,0.278,0.536,0.49700000000000005,14.0,27.5,0.222,0.5,12.8,74.5,0.233,Pepsi Center,692898.0,no playoffs,2014,no playoffs
19.0,New York Knicks,28.3,37.0,45.0,39,43,-0.79,-0.61,-1.4,0.501188187789396,0.8123785010675475,90.3,0.248,0.302,0.541,0.505,12.5,25.1,0.18899999999999997,0.514,14.0,74.3,0.245,Madison Square Garden (IV),812292.0,no playoffs,2014,no playoffs
20.0,Brooklyn Nets*,30.0,44.0,38.0,38,44,-1.0,-0.58,-1.58,0.014711982029055161,0.34907722713415507,91.4,0.313,0.301,0.555,0.514,14.1,21.7,0.23600000000000002,0.509,14.9,72.3,0.23600000000000002,Barclays Center,707331.0,Eastern Conference Semifinals,2014,Conference Semifinals
21.0,New Orleans Pelicans,24.3,34.0,48.0,33,49,-2.71,0.73,-1.98,0.16673579632916222,1.1433079824485441,92.2,0.28600000000000003,0.193,0.537,0.495,12.9,26.9,0.22,0.515,13.6,73.8,0.249,Smoothie King Center,672029.0,no playoffs,2014,no playoffs
22.0,Sacramento Kings,24.9,28.0,54.0,33,49,-2.9,0.82,-2.08,-0.28933564657115896,0.7130996566532495,94.4,0.331,0.218,0.532,0.484,13.9,27.8,0.251,0.512,12.7,76.6,0.23399999999999999,Sleep Train Arena,667949.0,no playoffs,2014,no playoffs
23.0,Cleveland Cavaliers,24.9,33.0,49.0,32,50,-3.29,-0.57,-3.86,-0.74540708947148,0.34907722713415507,93.1,0.268,0.23600000000000002,0.518,0.479,13.0,27.2,0.201,0.508,13.0,75.8,0.19899999999999998,Quicken Loans Arena,710522.0,no playoffs,2014,no playoffs
24.0,Detroit Pistons,24.7,29.0,53.0,31,51,-3.66,-0.48,-4.13,-0.22852612085111526,1.0109361898961484,94.9,0.29600000000000004,0.222,0.514,0.48200000000000004,12.9,31.4,0.19899999999999998,0.52,13.8,73.4,0.218,The Palace of Auburn Hills,616005.0,no playoffs,2014,no playoffs
25.0,Boston Celtics,25.4,25.0,57.0,28,54,-4.46,-0.51,-4.97,-1.1406690066517575,0.34907722713415507,93.3,0.248,0.251,0.517,0.47700000000000004,14.2,27.4,0.193,0.505,13.4,74.2,0.22699999999999998,TD Garden,742400.0,no playoffs,2014,no playoffs
26.0,Los Angeles Lakers,26.8,27.0,55.0,25,57,-6.29,0.96,-5.33,-0.74540708947148,1.3087727231390425,98.7,0.263,0.29100000000000004,0.542,0.505,13.7,20.2,0.19899999999999998,0.513,12.4,71.0,0.192,STAPLES Center,771974.0,no playoffs,2014,no playoffs
27.0,Orlando Magic,24.6,23.0,59.0,26,56,-5.44,-0.44,-5.88,-1.5055261609720154,0.24979838271985702,93.6,0.253,0.235,0.525,0.48700000000000004,13.9,22.4,0.193,0.504,13.0,75.5,0.21100000000000002,Amway Center,666046.0,no playoffs,2014,no playoffs
28.0,Utah Jazz,24.5,25.0,57.0,22,60,-7.17,0.91,-6.27,-0.9582404294916308,1.540423360105741,91.4,0.271,0.237,0.523,0.484,13.9,25.5,0.20199999999999999,0.518,12.1,74.5,0.22699999999999998,EnergySolutions Arena,745203.0,no playoffs,2014,no playoffs
29.0,Milwaukee Bucks,24.7,15.0,67.0,20,62,-8.18,-0.23,-8.41,-1.1102642437917378,1.7058881007962394,91.8,0.27399999999999997,0.231,0.519,0.479,14.1,27.1,0.204,0.52,13.2,71.4,0.225,BMO Harris Bradley Center,552067.0,no playoffs,2014,no playoffs
30.0,Philadelphia 76ers,23.4,19.0,63.0,16,66,-10.45,-0.21,-10.66,-2.204835706752507,1.0771220861723485,99.2,0.268,0.258,0.51,0.475,14.8,24.8,0.19,0.524,14.9,72.4,0.244,Wells Fargo Center,568632.0,no playoffs,2014,no playoffs
,League Average,26.6,,,41,41,0.0,0.0,0.0,0.014711982029055161,0.018147745753158438,93.9,0.284,0.259,0.541,0.501,13.6,25.5,0.215,0.501,13.6,74.5,0.215,,713714.0,no playoffs,2014,no playoffs
1.0,Oklahoma City Thunder*,26.0,60.0,22.0,64,18,9.21,-0.06,9.15,1.9786826060848641,-1.100008804140334,93.3,0.33799999999999997,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.19699999999999998,Chesapeake Energy Arena,746323.0,Western Conference Semifinals,2013,Conference Semifinals
2.0,Miami Heat*,30.3,66.0,16.0,62,20,7.87,-0.84,7.03,1.9485256932094284,-0.7271429967726819,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.2,AmericanAirlines Arena,819290.0,Finals,2013,Finals
3.0,San Antonio Spurs*,28.6,58.0,24.0,58,24,6.4,0.27,6.67,0.7422491781921075,-1.4389777199291058,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700.0,Finals,2013,Finals
4.0,Los Angeles Clippers*,28.8,56.0,26.0,59,23,6.45,-0.02,6.43,1.4358581743270662,-0.761039888351562,91.1,0.28600000000000003,0.265,0.557,0.526,13.9,28.8,0.203,0.49200000000000005,15.4,73.5,0.22899999999999998,STAPLES Center,788293.0,Western Conference First Round,2013,First Round
5.0,Denver Nuggets*,26.1,57.0,25.0,55,27,5.09,0.28,5.37,1.3755443485762036,-0.2525865146684041,95.1,0.308,0.217,0.5489999999999999,0.515,13.6,31.4,0.21600000000000003,0.493,14.3,71.8,0.193,Pepsi Center,730616.0,Western Conference First Round,2013,First Round
6.0,Memphis Grizzlies*,27.0,56.0,26.0,54,28,4.15,0.18,4.32,-0.2830858595726129,-1.8796373104545083,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,FedEx Forum,681613.0,Western Conference Finals,2013,Conference Finals
7.0,New York Knicks*,30.2,54.0,28.0,53,29,4.23,-0.5,3.73,1.5866427387042312,0.15417618427812313,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.21600000000000003,Madison Square Garden (IV),780353.0,Eastern Conference Semifinals,2013,Conference Semifinals
8.0,Houston Rockets*,24.4,45.0,37.0,50,32,3.48,0.22,3.69,1.1644459584481714,0.08638240112036778,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,Toyota Center,683564.0,Western Conference First Round,2013,First Round
9.0,Indiana Pacers*,25.7,49.0,32.0,52,29,4.02,-0.69,3.34,-0.46402733682521363,-2.0491217683488943,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.19699999999999998,Bankers Life Fieldhouse,626069.0,Eastern Conference Finals,2013,Conference Finals
10.0,Los Angeles Lakers*,30.7,45.0,37.0,44,38,1.16,0.32,1.48,0.5914646138149423,0.2558668590147537,94.4,0.345,0.303,0.5479999999999999,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877.0,Western Conference First Round,2013,First Round
11.0,Golden State Warriors*,25.3,47.0,35.0,44,38,0.89,0.42,1.32,0.16926783355888247,-0.11699894835289343,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,Oracle Arena,794320.0,Western Conference Semifinals,2013,Conference Semifinals
12.0,Brooklyn Nets*,28.6,49.0,33.0,46,36,1.78,-0.53,1.25,0.7120922653166761,0.12027929269924785,88.8,0.299,0.26899999999999996,0.536,0.498,14.0,30.9,0.21899999999999997,0.503,13.1,73.7,0.174,Barclays Center,704702.0,Eastern Conference First Round,2013,First Round
13.0,Utah Jazz,26.3,43.0,39.0,41,41,-0.09,0.38,0.3,0.2597385721851807,0.32366064217250906,90.9,0.281,0.20600000000000002,0.5329999999999999,0.49200000000000005,13.8,28.8,0.214,0.501,14.0,73.2,0.226,EnergySolutions Arena,763915.0,no playoffs,2013,no playoffs
14.0,Chicago Bulls*,28.0,45.0,37.0,42,40,0.32,-0.33,-0.02,-0.705282639828677,-0.8966274546670678,89.3,0.259,0.18899999999999997,0.512,0.47,13.6,29.4,0.201,0.47700000000000004,13.2,73.6,0.20600000000000002,United Center,896944.0,Eastern Conference Semifinals,2013,Conference Semifinals
15.0,Atlanta Hawks*,27.1,44.0,38.0,42,40,0.4,-0.48,-0.08,-0.3132427724480485,-0.4898647557205406,92.6,0.244,0.28600000000000003,0.546,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.18100000000000002,Philips Arena,620146.0,Eastern Conference First Round,2013,First Round
16.0,Dallas Mavericks,29.5,41.0,41.0,39,43,-0.6,0.36,-0.24,0.01848326918171735,0.22196996743587846,94.1,0.242,0.23600000000000002,0.544,0.506,13.0,21.8,0.192,0.49200000000000005,13.3,73.1,0.22699999999999998,American Airlines Center,821490.0,no playoffs,2013,no playoffs
17.0,Boston Celtics*,29.1,41.0,40.0,40,41,-0.22,-0.4,-0.62,-0.8259102913304108,-0.8627305630881926,91.7,0.263,0.215,0.542,0.503,14.1,20.1,0.204,0.48200000000000004,14.2,73.3,0.21600000000000003,TD Garden,744960.0,Eastern Conference First Round,2013,First Round
18.0,Milwaukee Bucks*,26.4,38.0,44.0,37,45,-1.5,-0.33,-1.83,-0.6751257269532457,-0.21868962308952403,94.7,0.23600000000000002,0.23199999999999998,0.51,0.47600000000000003,12.7,27.9,0.174,0.49200000000000005,14.4,71.3,0.201,BMO Harris Bradley Center,616469.0,Eastern Conference First Round,2013,First Round
19.0,Minnesota Timberwolves,26.4,31.0,51.0,34,48,-2.37,0.54,-1.83,-0.8862241170812735,-0.1508958399317687,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956.0,no playoffs,2013,no playoffs
20.0,Toronto Raptors,25.4,34.0,48.0,37,45,-1.48,-0.48,-1.96,0.01848326918171735,0.5609388832246504,90.4,0.27399999999999997,0.249,0.532,0.488,13.0,25.5,0.21600000000000003,0.5,13.6,73.4,0.247,Air Canada Centre,743936.0,no playoffs,2013,no playoffs
21.0,Portland Trail Blazers,24.4,33.0,49.0,32,50,-3.17,0.65,-2.53,-0.01167364369371825,1.1371860400655636,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.19399999999999998,0.512,12.5,73.3,0.18899999999999997,Rose Garden Arena,813012.0,no playoffs,2013,no playoffs
22.0,Washington Wizards,25.4,29.0,53.0,33,49,-2.54,-0.25,-2.78,-1.700460764717966,-0.9644212378248231,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.20600000000000002,Verizon Center,670070.0,no playoffs,2013,no playoffs
23.0,New Orleans Hornets,24.0,27.0,55.0,30,52,-3.87,0.75,-3.12,-0.04183055656914956,1.4422580642754554,88.5,0.248,0.22399999999999998,0.528,0.489,14.0,29.2,0.193,0.52,13.1,74.4,0.20800000000000002,New Orleans Arena,565930.0,no playoffs,2013,no playoffs
24.0,Philadelphia 76ers,25.2,34.0,48.0,31,51,-3.34,-0.17,-3.51,-1.1576363329601724,-0.049205165195138095,91.0,0.2,0.209,0.509,0.48100000000000004,12.5,24.9,0.146,0.495,13.7,73.4,0.2,Wells Fargo Center,685412.0,no playoffs,2013,no playoffs
25.0,Sacramento Kings,25.6,28.0,54.0,28,54,-4.88,0.62,-4.26,0.10895400780801558,1.8829176548008626,93.6,0.271,0.243,0.532,0.491,13.4,26.6,0.20800000000000002,0.517,13.6,71.0,0.22699999999999998,Sleep Train Arena,563743.0,no playoffs,2013,no playoffs
26.0,Detroit Pistons,25.3,29.0,53.0,29,53,-3.99,-0.34,-4.33,-0.6148119012023788,0.7643202326979116,90.8,0.282,0.217,0.521,0.48700000000000004,14.3,28.3,0.19699999999999998,0.505,13.1,73.0,0.209,The Palace of Auburn Hills,606094.0,no playoffs,2013,no playoffs
27.0,Cleveland Cavaliers,24.1,24.0,58.0,28,54,-4.68,-0.19,-4.87,-0.46402733682521363,1.2049798232233189,92.3,0.265,0.22899999999999998,0.514,0.473,13.0,28.1,0.2,0.523,14.4,72.6,0.225,Quicken Loans Arena,663882.0,no playoffs,2013,no playoffs
